The original input was: 5 (0,3,200,3)(0,9,500,3)(0,20,500,3)(100,1,100,3)(100,100,500,3)
The (sorted) input is: 5 (0,3,200,3)(0,9,500,3)(0,20,500,3)(100,1,100,3)(100,100,500,3)

This detailed printout gives the state and remaining burst for each process

before cycle: 406 ready 0 	 ready 0 	 running 6	 ready 0 	 ready 0 
before cycle: 407 ready 0 	 ready 0 	 running 5	 ready 0 	 ready 0 
before cycle: 408 ready 0 	 ready 0 	 running 4	 ready 0 	 ready 0 
before cycle: 409 ready 0 	 ready 0 	 running 3	 ready 0 	 ready 0 
before cycle: 410 ready 0 	 ready 0 	 running 2	 ready 0 	 ready 0 
before cycle: 411 ready 0 	 ready 0 	 running 1	 ready 0 	 ready 0 
before cycle: 412 ready 0 	 ready 0 	 blocked 3	 running 1	 ready 0 
before cycle: 413 running 3	 ready 0 	 blocked 2	 blocked 2	 ready 0 
before cycle: 414 running 2	 ready 0 	 blocked 1	 blocked 1	 ready 0 
before cycle: 415 running 1	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 416 blocked 2	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 417 blocked 1	 running 4	 ready 0 	 blocked 2	 ready 0 
before cycle: 418 ready 0 	 running 3	 ready 0 	 blocked 1	 ready 0 
before cycle: 419 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 420 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 421 ready 0 	 blocked 2	 ready 0 	 running 1	 ready 0 
before cycle: 422 running 1	 blocked 1	 ready 0 	 blocked 3	 ready 0 
before cycle: 423 blocked 1	 running 7	 ready 0 	 blocked 2	 ready 0 
before cycle: 424 ready 0 	 running 6	 ready 0 	 blocked 1	 ready 0 
before cycle: 425 ready 0 	 running 5	 ready 0 	 ready 0 	 ready 0 
before cycle: 426 ready 0 	 running 4	 ready 0 	 ready 0 	 ready 0 
before cycle: 427 ready 0 	 running 3	 ready 0 	 ready 0 	 ready 0 
before cycle: 428 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 429 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 430 ready 0 	 blocked 1	 ready 0 	 running 1	 ready 0 
before cycle: 431 running 2	 ready 0 	 ready 0 	 blocked 2	 ready 0 
before cycle: 432 running 1	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 433 blocked 2	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 434 blocked 1	 running 6	 ready 0 	 blocked 3	 ready 0 
before cycle: 435 ready 0 	 running 5	 ready 0 	 blocked 2	 ready 0 
before cycle: 436 ready 0 	 running 4	 ready 0 	 blocked 1	 ready 0 
before cycle: 437 ready 0 	 running 3	 ready 0 	 ready 0 	 ready 0 
before cycle: 438 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 439 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 440 ready 0 	 blocked 2	 ready 0 	 running 1	 ready 0 
before cycle: 441 running 1	 blocked 1	 ready 0 	 blocked 2	 ready 0 
before cycle: 442 blocked 1	 ready 0 	 running 10	 blocked 1	 ready 0 
before cycle: 443 ready 0 	 ready 0 	 running 9	 ready 0 	 ready 0 
before cycle: 444 ready 0 	 ready 0 	 running 8	 ready 0 	 ready 0 
before cycle: 445 ready 0 	 ready 0 	 running 7	 ready 0 	 ready 0 
before cycle: 446 ready 0 	 ready 0 	 running 6	 ready 0 	 ready 0 
before cycle: 447 ready 0 	 ready 0 	 running 5	 ready 0 	 ready 0 
before cycle: 448 ready 0 	 ready 0 	 running 4	 ready 0 	 ready 0 
before cycle: 449 ready 0 	 ready 0 	 running 3	 ready 0 	 ready 0 
before cycle: 450 ready 0 	 ready 0 	 running 2	 ready 0 	 ready 0 
before cycle: 451 ready 0 	 ready 0 	 running 1	 ready 0 	 ready 0 
before cycle: 452 ready 0 	 ready 0 	 blocked 1	 running 1	 ready 0 
before cycle: 453 running 3	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 454 running 2	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 455 running 1	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 456 blocked 1	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 457 running 3	 ready 0 	 ready 0 	 blocked 3	 ready 0 
before cycle: 458 running 2	 ready 0 	 ready 0 	 blocked 2	 ready 0 
before cycle: 459 running 1	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 460 blocked 3	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 461 blocked 2	 running 2	 ready 0 	 blocked 3	 ready 0 
before cycle: 462 blocked 1	 running 1	 ready 0 	 blocked 2	 ready 0 
before cycle: 463 running 3	 blocked 1	 ready 0 	 blocked 1	 ready 0 
before cycle: 464 running 2	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 465 running 1	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 466 blocked 3	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 467 blocked 2	 running 4	 ready 0 	 blocked 2	 ready 0 
before cycle: 468 blocked 1	 running 3	 ready 0 	 blocked 1	 ready 0 
before cycle: 469 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 470 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 471 ready 0 	 blocked 3	 ready 0 	 running 1	 ready 0 
before cycle: 472 running 2	 blocked 2	 ready 0 	 blocked 3	 ready 0 
before cycle: 473 running 1	 blocked 1	 ready 0 	 blocked 2	 ready 0 
before cycle: 474 blocked 1	 running 1	 ready 0 	 blocked 1	 ready 0 
before cycle: 475 ready 0 	 blocked 2	 ready 0 	 running 1	 ready 0 
before cycle: 476 running 3	 blocked 1	 ready 0 	 blocked 3	 ready 0 
before cycle: 477 running 2	 ready 0 	 ready 0 	 blocked 2	 ready 0 
before cycle: 478 running 1	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 479 blocked 1	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 480 running 2	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 481 running 1	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 482 blocked 3	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 483 blocked 2	 running 9	 ready 0 	 blocked 2	 ready 0 
before cycle: 484 blocked 1	 running 8	 ready 0 	 blocked 1	 ready 0 
before cycle: 485 ready 0 	 running 7	 ready 0 	 ready 0 	 ready 0 
before cycle: 486 ready 0 	 running 6	 ready 0 	 ready 0 	 ready 0 
before cycle: 487 ready 0 	 running 5	 ready 0 	 ready 0 	 ready 0 
before cycle: 488 ready 0 	 running 4	 ready 0 	 ready 0 	 ready 0 
before cycle: 489 ready 0 	 running 3	 ready 0 	 ready 0 	 ready 0 
before cycle: 490 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 491 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 492 ready 0 	 blocked 2	 ready 0 	 running 1	 ready 0 
before cycle: 493 running 2	 blocked 1	 ready 0 	 blocked 2	 ready 0 
before cycle: 494 running 1	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 495 blocked 1	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 496 running 1	 ready 0 	 ready 0 	 blocked 3	 ready 0 
before cycle: 497 blocked 3	 ready 0 	 running 5	 blocked 2	 ready 0 
before cycle: 498 blocked 2	 ready 0 	 running 4	 blocked 1	 ready 0 
before cycle: 499 blocked 1	 ready 0 	 running 3	 ready 0 	 ready 0 
before cycle: 500 ready 0 	 ready 0 	 running 2	 ready 0 	 ready 0 
before cycle: 501 ready 0 	 ready 0 	 running 1	 ready 0 	 ready 0 
before cycle: 502 ready 0 	 ready 0 	 blocked 1	 running 1	 ready 0 
before cycle: 503 running 3	 ready 0 	 ready 0 	 blocked 3	 ready 0 
before cycle: 504 running 2	 ready 0 	 ready 0 	 blocked 2	 ready 0 
before cycle: 505 running 1	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 506 blocked 2	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 507 blocked 1	 ready 0 	 running 5	 blocked 3	 ready 0 
before cycle: 508 ready 0 	 ready 0 	 running 4	 blocked 2	 ready 0 
before cycle: 509 ready 0 	 ready 0 	 running 3	 blocked 1	 ready 0 
before cycle: 510 ready 0 	 ready 0 	 running 2	 ready 0 	 ready 0 
before cycle: 511 ready 0 	 ready 0 	 running 1	 ready 0 	 ready 0 
before cycle: 512 ready 0 	 ready 0 	 blocked 1	 running 1	 ready 0 
before cycle: 513 running 1	 ready 0 	 ready 0 	 blocked 3	 ready 0 
before cycle: 514 blocked 1	 ready 0 	 ready 0 	 blocked 2	 running 53
before cycle: 515 ready 0 	 ready 0 	 ready 0 	 blocked 1	 running 52
before cycle: 516 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 51
before cycle: 517 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 50
before cycle: 518 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 49
before cycle: 519 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 48
before cycle: 520 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 47
before cycle: 521 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 46
before cycle: 522 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 45
before cycle: 523 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 44
before cycle: 524 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 43
before cycle: 525 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 42
before cycle: 526 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 41
before cycle: 527 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 40
before cycle: 528 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 39
before cycle: 529 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 38
before cycle: 530 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 37
before cycle: 531 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 36
before cycle: 532 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 35
before cycle: 533 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 34
before cycle: 534 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 33
before cycle: 535 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 32
before cycle: 536 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 31
before cycle: 537 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 30
before cycle: 538 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 29
before cycle: 539 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 28
before cycle: 540 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 27
before cycle: 541 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 26
before cycle: 542 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 25
before cycle: 543 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 24
before cycle: 544 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 23
before cycle: 545 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 22
before cycle: 546 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 21
before cycle: 547 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 20
before cycle: 548 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 19
before cycle: 549 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 18
before cycle: 550 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 17
before cycle: 551 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 16
before cycle: 552 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 15
before cycle: 553 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 14
before cycle: 554 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 13
before cycle: 555 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 12
before cycle: 556 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 11
before cycle: 557 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 10
before cycle: 558 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 9
before cycle: 559 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 8
before cycle: 560 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 7
before cycle: 561 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 6
before cycle: 562 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 5
before cycle: 563 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 4
before cycle: 564 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 3
before cycle: 565 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 2
before cycle: 566 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 1
before cycle: 567 ready 0 	 ready 0 	 ready 0 	 running 1	 blocked 3
before cycle: 568 running 3	 ready 0 	 ready 0 	 blocked 2	 blocked 2
before cycle: 569 running 2	 ready 0 	 ready 0 	 blocked 1	 blocked 1
before cycle: 570 running 1	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 571 blocked 3	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 572 blocked 2	 running 1	 ready 0 	 blocked 3	 ready 0 
before cycle: 573 blocked 1	 blocked 2	 running 14	 blocked 2	 ready 0 
before cycle: 574 ready 0 	 blocked 1	 running 13	 blocked 1	 ready 0 
before cycle: 575 ready 0 	 ready 0 	 running 12	 ready 0 	 ready 0 
before cycle: 576 ready 0 	 ready 0 	 running 11	 ready 0 	 ready 0 
before cycle: 577 ready 0 	 ready 0 	 running 10	 ready 0 	 ready 0 
before cycle: 578 ready 0 	 ready 0 	 running 9	 ready 0 	 ready 0 
before cycle: 579 ready 0 	 ready 0 	 running 8	 ready 0 	 ready 0 
before cycle: 580 ready 0 	 ready 0 	 running 7	 ready 0 	 ready 0 
before cycle: 581 ready 0 	 ready 0 	 running 6	 ready 0 	 ready 0 
before cycle: 582 ready 0 	 ready 0 	 running 5	 ready 0 	 ready 0 
before cycle: 583 ready 0 	 ready 0 	 running 4	 ready 0 	 ready 0 
before cycle: 584 ready 0 	 ready 0 	 running 3	 ready 0 	 ready 0 
before cycle: 585 ready 0 	 ready 0 	 running 2	 ready 0 	 ready 0 
before cycle: 586 ready 0 	 ready 0 	 running 1	 ready 0 	 ready 0 
before cycle: 587 ready 0 	 ready 0 	 blocked 3	 running 1	 ready 0 
before cycle: 588 running 2	 ready 0 	 blocked 2	 blocked 1	 ready 0 
before cycle: 589 running 1	 ready 0 	 blocked 1	 ready 0 	 ready 0 
before cycle: 590 blocked 3	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 591 blocked 2	 running 4	 ready 0 	 blocked 2	 ready 0 
before cycle: 592 blocked 1	 running 3	 ready 0 	 blocked 1	 ready 0 
before cycle: 593 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 594 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 595 ready 0 	 blocked 1	 ready 0 	 running 1	 ready 0 
before cycle: 596 running 3	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 597 running 2	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 598 running 1	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 599 blocked 2	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 600 blocked 1	 running 3	 ready 0 	 blocked 3	 ready 0 
before cycle: 601 ready 0 	 running 2	 ready 0 	 blocked 2	 ready 0 
before cycle: 602 ready 0 	 running 1	 ready 0 	 blocked 1	 ready 0 
before cycle: 603 ready 0 	 blocked 1	 ready 0 	 running 1	 ready 0 
before cycle: 604 running 1	 ready 0 	 ready 0 	 blocked 3	 ready 0 
before cycle: 605 blocked 1	 running 7	 ready 0 	 blocked 2	 ready 0 
before cycle: 606 ready 0 	 running 6	 ready 0 	 blocked 1	 ready 0 
before cycle: 607 ready 0 	 running 5	 ready 0 	 ready 0 	 ready 0 
before cycle: 608 ready 0 	 running 4	 ready 0 	 ready 0 	 ready 0 
before cycle: 609 ready 0 	 running 3	 ready 0 	 ready 0 	 ready 0 
before cycle: 610 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 611 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 612 ready 0 	 blocked 2	 ready 0 	 running 1	 ready 0 
before cycle: 613 running 2	 blocked 1	 ready 0 	 blocked 1	 ready 0 
before cycle: 614 running 1	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 615 blocked 1	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 616 running 2	 ready 0 	 ready 0 	 blocked 3	 ready 0 
before cycle: 617 running 1	 ready 0 	 ready 0 	 blocked 2	 ready 0 
before cycle: 618 blocked 2	 running 4	 ready 0 	 blocked 1	 ready 0 
before cycle: 619 blocked 1	 running 3	 ready 0 	 ready 0 	 ready 0 
before cycle: 620 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 621 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 622 ready 0 	 blocked 1	 ready 0 	 running 1	 ready 0 
before cycle: 623 running 1	 ready 0 	 ready 0 	 blocked 3	 ready 0 
before cycle: 624 blocked 3	 ready 0 	 running 7	 blocked 2	 ready 0 
before cycle: 625 blocked 2	 ready 0 	 running 6	 blocked 1	 ready 0 
before cycle: 626 blocked 1	 ready 0 	 running 5	 ready 0 	 ready 0 
before cycle: 627 ready 0 	 ready 0 	 running 4	 ready 0 	 ready 0 
before cycle: 628 ready 0 	 ready 0 	 running 3	 ready 0 	 ready 0 
before cycle: 629 ready 0 	 ready 0 	 running 2	 ready 0 	 ready 0 
before cycle: 630 ready 0 	 ready 0 	 running 1	 ready 0 	 ready 0 
before cycle: 631 ready 0 	 ready 0 	 blocked 1	 running 1	 ready 0 
before cycle: 632 running 2	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 633 running 1	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 634 blocked 2	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 635 blocked 1	 running 1	 ready 0 	 blocked 2	 ready 0 
before cycle: 636 running 2	 blocked 3	 ready 0 	 blocked 1	 ready 0 
before cycle: 637 running 1	 blocked 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 638 blocked 2	 blocked 1	 ready 0 	 running 1	 ready 0 
before cycle: 639 blocked 1	 running 3	 ready 0 	 blocked 3	 ready 0 
before cycle: 640 ready 0 	 running 2	 ready 0 	 blocked 2	 ready 0 
before cycle: 641 ready 0 	 running 1	 ready 0 	 blocked 1	 ready 0 
before cycle: 642 ready 0 	 blocked 1	 ready 0 	 running 1	 ready 0 
before cycle: 643 running 1	 ready 0 	 ready 0 	 blocked 3	 ready 0 
before cycle: 644 blocked 2	 running 1	 ready 0 	 blocked 2	 ready 0 
before cycle: 645 blocked 1	 blocked 2	 running 3	 blocked 1	 ready 0 
before cycle: 646 ready 0 	 blocked 1	 running 2	 ready 0 	 ready 0 
before cycle: 647 ready 0 	 ready 0 	 running 1	 ready 0 	 ready 0 
before cycle: 648 ready 0 	 ready 0 	 blocked 3	 running 1	 ready 0 
before cycle: 649 running 1	 ready 0 	 blocked 2	 blocked 2	 ready 0 
before cycle: 650 blocked 3	 running 8	 blocked 1	 blocked 1	 ready 0 
before cycle: 651 blocked 2	 running 7	 ready 0 	 ready 0 	 ready 0 
before cycle: 652 blocked 1	 running 6	 ready 0 	 ready 0 	 ready 0 
before cycle: 653 ready 0 	 running 5	 ready 0 	 ready 0 	 ready 0 
before cycle: 654 ready 0 	 running 4	 ready 0 	 ready 0 	 ready 0 
before cycle: 655 ready 0 	 running 3	 ready 0 	 ready 0 	 ready 0 
before cycle: 656 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 657 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 658 ready 0 	 blocked 1	 ready 0 	 running 1	 ready 0 
before cycle: 659 running 2	 ready 0 	 ready 0 	 blocked 3	 ready 0 
before cycle: 660 running 1	 ready 0 	 ready 0 	 blocked 2	 ready 0 
before cycle: 661 blocked 1	 ready 0 	 running 3	 blocked 1	 ready 0 
before cycle: 662 ready 0 	 ready 0 	 running 2	 ready 0 	 ready 0 
before cycle: 663 ready 0 	 ready 0 	 running 1	 ready 0 	 ready 0 
before cycle: 664 ready 0 	 ready 0 	 blocked 2	 running 1	 ready 0 
before cycle: 665 running 3	 ready 0 	 blocked 1	 blocked 3	 ready 0 
before cycle: 666 running 2	 ready 0 	 ready 0 	 blocked 2	 ready 0 
before cycle: 667 running 1	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 668 blocked 3	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 669 blocked 2	 ready 0 	 running 5	 blocked 3	 ready 0 
before cycle: 670 blocked 1	 ready 0 	 running 4	 blocked 2	 ready 0 
before cycle: 671 ready 0 	 ready 0 	 running 3	 blocked 1	 ready 0 
before cycle: 672 ready 0 	 ready 0 	 running 2	 ready 0 	 ready 0 
before cycle: 673 ready 0 	 ready 0 	 running 1	 ready 0 	 ready 0 
before cycle: 674 ready 0 	 ready 0 	 blocked 3	 running 1	 ready 0 
before cycle: 675 running 1	 ready 0 	 blocked 2	 blocked 1	 ready 0 
before cycle: 676 blocked 2	 ready 0 	 blocked 1	 running 1	 ready 0 
before cycle: 677 blocked 1	 running 6	 ready 0 	 blocked 2	 ready 0 
before cycle: 678 ready 0 	 running 5	 ready 0 	 blocked 1	 ready 0 
before cycle: 679 ready 0 	 running 4	 ready 0 	 ready 0 	 ready 0 
before cycle: 680 ready 0 	 running 3	 ready 0 	 ready 0 	 ready 0 
before cycle: 681 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 682 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 683 ready 0 	 blocked 2	 ready 0 	 running 1	 ready 0 
before cycle: 684 running 1	 blocked 1	 ready 0 	 blocked 3	 ready 0 
before cycle: 685 blocked 3	 ready 0 	 running 11	 blocked 2	 ready 0 
before cycle: 686 blocked 2	 ready 0 	 running 10	 blocked 1	 ready 0 
before cycle: 687 blocked 1	 ready 0 	 running 9	 ready 0 	 ready 0 
before cycle: 688 ready 0 	 ready 0 	 running 8	 ready 0 	 ready 0 
before cycle: 689 ready 0 	 ready 0 	 running 7	 ready 0 	 ready 0 
before cycle: 690 ready 0 	 ready 0 	 running 6	 ready 0 	 ready 0 
before cycle: 691 ready 0 	 ready 0 	 running 5	 ready 0 	 ready 0 
before cycle: 692 ready 0 	 ready 0 	 running 4	 ready 0 	 ready 0 
before cycle: 693 ready 0 	 ready 0 	 running 3	 ready 0 	 ready 0 
before cycle: 694 ready 0 	 ready 0 	 running 2	 ready 0 	 ready 0 
before cycle: 695 ready 0 	 ready 0 	 running 1	 ready 0 	 ready 0 
before cycle: 696 ready 0 	 ready 0 	 blocked 2	 running 1	 ready 0 
before cycle: 697 running 3	 ready 0 	 blocked 1	 blocked 2	 ready 0 
before cycle: 698 running 2	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 699 running 1	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 700 blocked 2	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 701 blocked 1	 running 6	 ready 0 	 blocked 2	 ready 0 
before cycle: 702 ready 0 	 running 5	 ready 0 	 blocked 1	 ready 0 
before cycle: 703 ready 0 	 running 4	 ready 0 	 ready 0 	 ready 0 
before cycle: 704 ready 0 	 running 3	 ready 0 	 ready 0 	 ready 0 
before cycle: 705 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 706 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 707 ready 0 	 blocked 2	 ready 0 	 running 1	 ready 0 
before cycle: 708 running 2	 blocked 1	 ready 0 	 blocked 2	 ready 0 
before cycle: 709 running 1	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 710 blocked 3	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 711 blocked 2	 running 5	 ready 0 	 blocked 1	 ready 0 
before cycle: 712 blocked 1	 running 4	 ready 0 	 ready 0 	 ready 0 
before cycle: 713 ready 0 	 running 3	 ready 0 	 ready 0 	 ready 0 
before cycle: 714 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 715 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 716 ready 0 	 blocked 2	 ready 0 	 running 1	 ready 0 
before cycle: 717 running 3	 blocked 1	 ready 0 	 blocked 3	 ready 0 
before cycle: 718 running 2	 ready 0 	 ready 0 	 blocked 2	 ready 0 
before cycle: 719 running 1	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 720 blocked 2	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 721 blocked 1	 ready 0 	 running 9	 blocked 1	 ready 0 
before cycle: 722 ready 0 	 ready 0 	 running 8	 ready 0 	 ready 0 
before cycle: 723 ready 0 	 ready 0 	 running 7	 ready 0 	 ready 0 
before cycle: 724 ready 0 	 ready 0 	 running 6	 ready 0 	 ready 0 
before cycle: 725 ready 0 	 ready 0 	 running 5	 ready 0 	 ready 0 
before cycle: 726 ready 0 	 ready 0 	 running 4	 ready 0 	 ready 0 
before cycle: 727 ready 0 	 ready 0 	 running 3	 ready 0 	 ready 0 
before cycle: 728 ready 0 	 ready 0 	 running 2	 ready 0 	 ready 0 
before cycle: 729 ready 0 	 ready 0 	 running 1	 ready 0 	 ready 0 
before cycle: 730 ready 0 	 ready 0 	 blocked 2	 running 1	 ready 0 
before cycle: 731 running 1	 ready 0 	 blocked 1	 blocked 1	 ready 0 
before cycle: 732 blocked 1	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 733 running 2	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 734 running 1	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 735 blocked 3	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 736 blocked 2	 running 2	 ready 0 	 blocked 2	 ready 0 
before cycle: 737 blocked 1	 running 1	 ready 0 	 blocked 1	 ready 0 
before cycle: 738 ready 0 	 blocked 3	 ready 0 	 running 1	 ready 0 
before cycle: 739 running 2	 blocked 2	 ready 0 	 blocked 1	 ready 0 
before cycle: 740 running 1	 blocked 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 741 blocked 1	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 742 running 3	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 743 running 2	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 744 running 1	 ready 0 	 ready 0 	 ready 0 	 ready 0 
before cycle: 745 blocked 1	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 746 running 3	 ready 0 	 ready 0 	 blocked 3	 ready 0 
before cycle: 747 running 2	 ready 0 	 ready 0 	 blocked 2	 ready 0 
before cycle: 748 running 1	 ready 0 	 ready 0 	 blocked 1	 ready 0 
before cycle: 749 blocked 2	 ready 0 	 ready 0 	 running 1	 ready 0 
before cycle: 750 blocked 1	 ready 0 	 ready 0 	 blocked 2	 running 64
before cycle: 751 ready 0 	 ready 0 	 ready 0 	 blocked 1	 running 63
